Data,Sul,Sudeste,Norte,Nordeste
31/05/2025 20:00:00,"4,75","38,36","14,32","20,85"
31/05/2025 21:00:00,"3,96","37,16","12,73","20,84"
31/05/2025 22:00:00,"3,58","34,5","12,16","20,84"
31/05/2025 23:00:00,"3,51","31,69","11,78","20,84"
01/06/2025 00:00:00,"3,55","29,83","10,68","20,83"
01/06/2025 01:00:00,"3,66","27,53","9,9","20,83"
01/06/2025 02:00:00,"3,61","26,8","8,92","20,83"
01/06/2025 03:00:00,"3,63","26,34","8,17","20,82"
01/06/2025 04:00:00,"3,62","26,05","8,05","20,81"
01/06/2025 05:00:00,"3,53","26,04","7,79","20,81"
01/06/2025 06:00:00,"3,51","25,96","7,63","20,8"
01/06/2025 07:00:00,"3,78","27,25","6,96","20,79"
01/06/2025 08:00:00,"4,74","29,65","7,25","20,79"
01/06/2025 09:00:00,"5,5","32,24","7,73","20,78"
01/06/2025 10:00:00,"6,19","33,89","7,92","20,77"
01/06/2025 11:00:00,"6,63","35,15","8,45","20,76"
01/06/2025 12:00:00,"6,7","35,11","8,51","20,76"
01/06/2025 13:00:00,"6,52","34,32","8,61","20,76"
01/06/2025 14:00:00,"5,92","32,79","8,49","20,75"
01/06/2025 15:00:00,"5,08","32,04","9,59","20,73"
01/06/2025 16:00:00,"5,31","33,52","12,27","20,73"
01/06/2025 17:00:00,"5,57","37,09","15,41","20,72"
01/06/2025 18:00:00,"8,02","38,64","15,95","20,71"
01/06/2025 19:00:00,"7,15","36,84","15,35","20,68"
01/06/2025 20:00:00,"6,43","35,87","13,84","20,68"
01/06/2025 21:00:00,"5,77","35,42","12,29","20,68"
01/06/2025 22:00:00,"5,26","34,11","11,45","20,67"
01/06/2025 23:00:00,"4,95","31,59","10,74","20,66"
02/06/2025 00:00:00,"4,2","30,24","10,17","20,66"
02/06/2025 01:00:00,"3,32","29,06","10,22","20,65"
02/06/2025 02:00:00,"3,42","27,68","9,66","20,65"
02/06/2025 03:00:00,"3,48","27,14","9,58","20,65"
02/06/2025 04:00:00,"3,52","27,57","9,57","20,64"
02/06/2025 05:00:00,"3,61","29,75","10,67","20,64"
02/06/2025 06:00:00,"4,59","32,56","11,16","20,64"
02/06/2025 07:00:00,"6,39","35,24","9,55","20,63"
02/06/2025 08:00:00,"7,7","37,84","8,78","20,63"
02/06/2025 09:00:00,"8,22","39,27","8,63","20,62"
02/06/2025 10:00:00,"9,17","40,27","8,82","20,61"
02/06/2025 11:00:00,"10,24","41,01","8,76","20,61"
02/06/2025 12:00:00,"7,45","41,5","8,67","20,61"
02/06/2025 13:00:00,"8,03","41,15","9,09","20,61"
02/06/2025 14:00:00,"9,99","39,77","9,5","20,6"
02/06/2025 15:00:00,"10,24","39,41","11,17","20,6"
02/06/2025 16:00:00,"9,99","39,84","13,36","20,6"
02/06/2025 17:00:00,"8,86","41,62","14,83","20,58"
02/06/2025 18:00:00,"9,23","43,68","14,98","20,58"
02/06/2025 19:00:00,"9,34","42,49","14,82","20,58"
02/06/2025 20:00:00,"9,03","42,02","14,39","20,57"
02/06/2025 21:00:00,"8,24","41,08","13,9","20,57"
02/06/2025 22:00:00,"7,49","37,26","14,17","20,57"
02/06/2025 23:00:00,"5,35","35,07","13,17","20,57"
03/06/2025 00:00:00,"4,25","32,8","11,76","20,56"
03/06/2025 01:00:00,"4,04","30,84","10,68","20,56"
03/06/2025 02:00:00,"3,65","30,07","10,09","20,55"
03/06/2025 03:00:00,"3,5","29,96","9,93","20,54"
03/06/2025 04:00:00,"3,41","29,91","9,93","20,54"
03/06/2025 05:00:00,"3,89","31,47","10,82","20,54"
03/06/2025 06:00:00,"5,41","33,81","11,75","20,53"
03/06/2025 07:00:00,"7,16","36,47","11,22","20,53"
03/06/2025 08:00:00,"8,39","39,15","9,91","20,53"
03/06/2025 09:00:00,"10,28","39,21","9,44","20,51"
03/06/2025 10:00:00,"11,43","39,3","9,12","20,51"
03/06/2025 11:00:00,"11,42","39,84","9,07","20,5"
03/06/2025 12:00:00,"9,45","40,41","9,06","20,49"
03/06/2025 13:00:00,"9,64","39,85","9,71","20,49"
03/06/2025 14:00:00,"10,14","39,16","10,29","20,48"
03/06/2025 15:00:00,"10,12","39,82","11,12","20,48"
03/06/2025 16:00:00,"10,24","40,5","13,76","20,48"
03/06/2025 17:00:00,"10,34","41,5","15,85","20,47"
03/06/2025 18:00:00,"10,36","43,17","16,13","20,46"
03/06/2025 19:00:00,"10,1","42,29","16,17","20,46"
03/06/2025 20:00:00,"9,46","41,68","16,05","20,45"
03/06/2025 21:00:00,"8,77","40,84","14,77","20,45"
03/06/2025 22:00:00,"7,68","38,14","14,16","20,44"
03/06/2025 23:00:00,"5,59","35,43","13,31","20,44"
04/06/2025 00:00:00,"4,35","33,65","10,93","20,43"
04/06/2025 01:00:00,"4,22","31,63","9,95","20,43"
04/06/2025 02:00:00,"4,21","30,1","9,83","20,42"
04/06/2025 03:00:00,"4,26","29,36","9,7","20,42"
04/06/2025 04:00:00,"4,27","29,72","9,95","20,42"
04/06/2025 05:00:00,"4,99","30,74","11,72","20,4"
04/06/2025 06:00:00,"6,04","34,04","11,75","20,4"
04/06/2025 07:00:00,"8,13","35,75","10,12","20,39"
04/06/2025 08:00:00,"8,93","38,8","8,77","20,38"
04/06/2025 09:00:00,"9,67","39,67","9,27","20,37"
04/06/2025 10:00:00,"10,8","41,03","9,44","20,37"
04/06/2025 11:00:00,"11,29","42,16","9,42","20,37"
04/06/2025 12:00:00,"9,54","41,67","9,37","20,37"
04/06/2025 13:00:00,"8,59","43,29","9,7","20,36"
04/06/2025 14:00:00,"9,26","44,11","9,58","20,36"
04/06/2025 15:00:00,"9,8","44,14","10,55","20,36"
04/06/2025 16:00:00,"10,43","42,55","14,14","20,36"
04/06/2025 17:00:00,"10,14",43,"17,57","20,36"
04/06/2025 18:00:00,"10,76","44,08","17,65","20,35"
04/06/2025 19:00:00,"10,17","43,32","16,86","20,34"
04/06/2025 20:00:00,"8,94","43,01","15,23","20,34"
04/06/2025 21:00:00,"8,22","42,16",14,"20,33"
04/06/2025 22:00:00,"7,93","38,6","13,68","20,33"
04/06/2025 23:00:00,"5,74","36,64","13,45","20,33"
05/06/2025 00:00:00,"4,56","34,08","13,15","20,32"
05/06/2025 01:00:00,"4,2","31,96","12,3","20,31"
05/06/2025 02:00:00,"4,27","30,75","11,82","20,31"
05/06/2025 03:00:00,"4,5","30,5","10,87","20,3"
05/06/2025 04:00:00,"4,64","30,55","10,96","20,29"
05/06/2025 05:00:00,"4,72","32,45","11,97","20,29"
05/06/2025 06:00:00,"6,26","34,76","11,98","20,29"
05/06/2025 07:00:00,"7,33","37,01","10,06","20,28"
05/06/2025 08:00:00,"8,45","39,86","9,32","20,27"
05/06/2025 09:00:00,"10,3","39,96","9,49","20,27"
05/06/2025 10:00:00,"10,47","41,52","9,69","20,27"
05/06/2025 11:00:00,"10,39","41,78","9,89","20,25"
05/06/2025 12:00:00,"9,18","41,42","9,94","20,24"
05/06/2025 13:00:00,"9,35","42,77","9,73","20,23"
05/06/2025 14:00:00,"9,35","44,76","9,82","20,22"
05/06/2025 15:00:00,"9,27","45,28","11,39","20,21"
05/06/2025 16:00:00,"9,55","44,69","14,76","20,2"
05/06/2025 17:00:00,"9,79","44,01","16,7","20,2"
05/06/2025 18:00:00,"9,09","44,54","17,17","20,19"
05/06/2025 19:00:00,"9,1","43,6","15,91","20,18"
05/06/2025 20:00:00,"8,69","41,88","14,87","20,17"
05/06/2025 21:00:00,"8,37","41,62","14,15","20,17"
05/06/2025 22:00:00,"8,28","38,1","13,97","20,16"
05/06/2025 23:00:00,"7,38","34,75","13,51","20,15"
06/06/2025 00:00:00,"6,27","33,27","12,81","20,15"
06/06/2025 01:00:00,"5,11","32,1","11,83","20,15"
06/06/2025 02:00:00,"4,64","31,39","10,68","20,15"
06/06/2025 03:00:00,"4,57","31,23","10,22","20,14"
06/06/2025 04:00:00,"4,51","31,37","10,1","20,14"
06/06/2025 05:00:00,"4,68","33,02","11,45","20,14"
06/06/2025 06:00:00,"5,56","34,95","12,29","20,13"
06/06/2025 07:00:00,"7,6","37,97","11,03","20,11"
06/06/2025 08:00:00,"9,22","39,41","9,55","20,11"
06/06/2025 09:00:00,"10,24","39,52","8,92","20,1"
06/06/2025 10:00:00,"10,89","39,59","8,92","20,09"
06/06/2025 11:00:00,"10,92","39,81","9,18","20,09"
06/06/2025 12:00:00,"10,39","39,75","9,23","20,08"
06/06/2025 13:00:00,"10,2","42,13","9,84","20,08"
06/06/2025 14:00:00,"9,78","43,5","11,01","20,08"
06/06/2025 15:00:00,"9,73","43,21","12,24","20,08"
06/06/2025 16:00:00,"9,44","42,41","16,24","20,07"
06/06/2025 17:00:00,"9,58","43,59","18,33","20,07"
06/06/2025 18:00:00,"9,78","44,26","17,29","20,07"
06/06/2025 19:00:00,"9,82","43,08","15,03","20,06"
06/06/2025 20:00:00,"8,87","43,15","12,93","20,06"
06/06/2025 21:00:00,"8,12","42,55","12,63","20,03"
06/06/2025 22:00:00,"7,21","40,43","12,48","20,03"
06/06/2025 23:00:00,"6,07","37,93","12,69","20,03"
07/06/2025 00:00:00,"4,97","35,08","12,91","20,02"
07/06/2025 01:00:00,"4,55","33,56","11,84","20,01"
07/06/2025 02:00:00,"4,3","32,98","10,39",20
07/06/2025 03:00:00,"4,22","32,85","9,53",20
07/06/2025 04:00:00,"4,15","32,62","9,81",20
07/06/2025 05:00:00,"4,2","33,01","9,83","19,96"
07/06/2025 06:00:00,"4,55","33,55","9,51","19,96"
07/06/2025 07:00:00,"5,53","35,76","7,75","19,93"
07/06/2025 08:00:00,"6,5","38,65","6,4","19,92"
07/06/2025 09:00:00,"7,23","39,33","6,21","19,91"
07/06/2025 10:00:00,"7,34","40,07","6,54","19,88"
07/06/2025 11:00:00,"7,74","40,44","6,8","19,87"
07/06/2025 12:00:00,"7,84","40,11","6,84","19,86"
07/06/2025 13:00:00,"7,19","39,92","7,07","19,85"
07/06/2025 14:00:00,"6,27","40,14","7,47","19,85"
07/06/2025 15:00:00,"5,44","41,38","8,42","19,84"
07/06/2025 16:00:00,"6,12","42,22","9,57","19,83"
07/06/2025 17:00:00,"7,2","44,04","13,22","19,82"
07/06/2025 18:00:00,"8,42","42,87","15,29","19,81"
07/06/2025 19:00:00,"7,99","39,68","14,87","19,8"
07/06/2025 20:00:00,"6,53","38,59","13,92","19,8"
07/06/2025 21:00:00,"5,15","37,67","13,47","19,8"
07/06/2025 22:00:00,"4,66","35,55","12,91","19,79"
07/06/2025 23:00:00,"4,45","34,01","12,4","19,79"
08/06/2025 00:00:00,"4,26","31,99","11,41","19,78"
08/06/2025 01:00:00,"4,18","30,75","9,47","19,77"
08/06/2025 02:00:00,"4,13","29,95","7,9","19,76"
08/06/2025 03:00:00,"4,1","29,81",7,"19,76"
08/06/2025 04:00:00,"4,11","29,54","6,72","19,75"
08/06/2025 05:00:00,"4,07","29,81","7,01","19,75"
08/06/2025 06:00:00,"4,15","29,82","6,9","19,74"
08/06/2025 07:00:00,"4,29","30,5","7,09","19,74"
08/06/2025 08:00:00,"4,32","32,05","7,38","19,74"
08/06/2025 09:00:00,"4,89","35,11","6,78","19,74"
08/06/2025 10:00:00,"5,32","37,27","7,08","19,74"
08/06/2025 11:00:00,"5,71","38,41","7,4","19,72"
08/06/2025 12:00:00,"5,62","39,44","7,39","19,72"
08/06/2025 13:00:00,"5,54","38,37","7,2","19,72"
08/06/2025 14:00:00,"5,25","36,96","7,49","19,71"
08/06/2025 15:00:00,"5,13","37,08","8,62","19,7"
08/06/2025 16:00:00,"6,13","38,04","10,48","19,7"
08/06/2025 17:00:00,"6,08","40,64","13,42","19,7"
08/06/2025 18:00:00,"6,79","41,44","14,17","19,68"
08/06/2025 19:00:00,"6,32","39,74","13,7","19,68"
08/06/2025 20:00:00,"5,88","37,75","12,99","19,66"
08/06/2025 21:00:00,"5,76","36,03","13,11","19,66"
08/06/2025 22:00:00,"5,25","33,63","13,17","19,66"
08/06/2025 23:00:00,"4,97","31,46","13,12","19,65"
09/06/2025 00:00:00,"4,79","31,27","11,57","19,64"
09/06/2025 01:00:00,"4,53","31,31","10,43","19,63"
09/06/2025 02:00:00,"4,5","31,34","9,84","19,61"
09/06/2025 03:00:00,"4,48","31,99","9,91","19,6"
09/06/2025 04:00:00,"4,46","34,17","9,39","19,59"
09/06/2025 05:00:00,"4,46","37,66","10,24","19,58"
09/06/2025 06:00:00,"5,79","39,84","11,94","19,58"
09/06/2025 07:00:00,"7,8","40,69","11,68","19,58"
09/06/2025 08:00:00,"9,63","42,49","9,25","19,58"
09/06/2025 09:00:00,"10,01","43,79","8,91","19,57"
09/06/2025 10:00:00,"12,01","44,04","9,26","19,57"
09/06/2025 11:00:00,"12,32","45,04","9,58","19,56"
09/06/2025 12:00:00,"11,03","43,89","9,3","19,56"
09/06/2025 13:00:00,"11,1","43,71","10,14","19,56"
09/06/2025 14:00:00,"11,09","43,32","11,79","19,56"
09/06/2025 15:00:00,"10,75","43,5","13,3","19,55"
09/06/2025 16:00:00,"10,94","43,92","16,43","19,55"
09/06/2025 17:00:00,"11,1","44,76","18,21","19,54"
09/06/2025 18:00:00,"11,47","45,22","18,18","19,54"
09/06/2025 19:00:00,"10,54","44,08","18,04","19,53"
09/06/2025 20:00:00,"10,34","42,26","17,87","19,52"
09/06/2025 21:00:00,"9,66","41,32","17,26","19,52"
09/06/2025 22:00:00,"7,97","40,42","15,39","19,52"
09/06/2025 23:00:00,"5,51","38,21","15,04","19,51"
10/06/2025 00:00:00,"4,79","36,5","14,42","19,5"
10/06/2025 01:00:00,"4,41","35,75","12,74","19,48"
10/06/2025 02:00:00,"4,29","35,83","11,58","19,48"
10/06/2025 03:00:00,"4,28","35,93","11,4","19,48"
10/06/2025 04:00:00,"4,35","36,97","11,28","19,47"
10/06/2025 05:00:00,"4,72","38,77","12,6","19,47"
10/06/2025 06:00:00,"6,16","39,44","14,1","19,47"
10/06/2025 07:00:00,"8,69","39,3","11,79","19,46"
10/06/2025 08:00:00,"10,42","41,5","9,29","19,45"
10/06/2025 09:00:00,"11,74","41,44","9,31","19,44"
10/06/2025 10:00:00,"13,83","41,46","9,46","19,42"
10/06/2025 11:00:00,"13,41","42,13","9,62","19,42"
10/06/2025 12:00:00,"10,68","42,75","9,63","19,42"
10/06/2025 13:00:00,"9,89","44,18","9,65","19,41"
10/06/2025 14:00:00,"9,32","45,88","9,53","19,41"
10/06/2025 15:00:00,"9,66","45,39","10,32","19,41"
10/06/2025 16:00:00,"10,71","44,05","13,4","19,41"
10/06/2025 17:00:00,"10,76","43,68","15,92","19,38"
10/06/2025 18:00:00,"11,62","43,84","17,51","19,37"
10/06/2025 19:00:00,"11,76","42,03","17,14","19,35"
10/06/2025 20:00:00,"11,18","41,04","16,53","19,33"
10/06/2025 21:00:00,"10,67","39,92","15,76","19,33"
10/06/2025 22:00:00,"9,5","37,94","14,55","19,32"
10/06/2025 23:00:00,"7,06","36,34","13,59","19,3"
11/06/2025 00:00:00,"5,55","35,13","11,83","19,3"
11/06/2025 01:00:00,"4,81","34,75","10,06","19,3"
11/06/2025 02:00:00,"4,88","34,79","8,68","19,3"
11/06/2025 03:00:00,"5,05","34,34","8,38","19,3"
11/06/2025 04:00:00,"4,98","35,06","8,39","19,29"
11/06/2025 05:00:00,"5,08","38,45","8,24","19,28"
11/06/2025 06:00:00,"6,74","40,3","8,3","19,28"
11/06/2025 07:00:00,"8,24","39,45","8,28","19,28"
11/06/2025 08:00:00,"9,81","39,69","7,44","19,28"
11/06/2025 09:00:00,"9,89","40,6","7,48","19,28"
11/06/2025 10:00:00,"10,5","41,49","7,88","19,28"
11/06/2025 11:00:00,"11,32","41,94","8,34","19,26"
11/06/2025 12:00:00,"9,16","41,92","8,51","19,25"
11/06/2025 13:00:00,"8,73","42,74","8,47","19,25"
11/06/2025 14:00:00,"8,86","44,15","9,43","19,24"
